,no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
730,152,[],1646392094729330688,anaktambun_123,anak tambun,1826124031675756950,"Jelang upacara peringatan Hari Kemerdekaan RI ke-79 pada 17 Agustus di Ibu Kota Nusantara (IKN), Pertamina Gas Negara (PGN) memastikan bahwa gas bumi telah mengalir dan siap digunakan. #PertaminaDukungIKN https://t.co/lOGFnjY7IM",Wed Aug 21 05:07:51 +0000 2024,0,0
731,153,[],1633285412990119936,anakbekasi2023,anakbekasi2023,1826124031575126358,"Jelang upacara peringatan Hari Kemerdekaan RI ke-79 pada 17 Agustus di Ibu Kota Nusantara (IKN), Pertamina Gas Negara (PGN) memastikan bahwa gas bumi telah mengalir dan siap digunakan. #PertaminaDukungIKN https://t.co/6TG2WkEdjK",Wed Aug 21 05:07:51 +0000 2024,0,0
732,154,[],1767819950214057984,electrizen_jkb,electrizen_jakbar,1826124027506667672,"Jelang upacara peringatan Hari Kemerdekaan RI ke-79 pada 17 Agustus di Ibu Kota Nusantara (IKN), Pertamina Gas Negara (PGN) memastikan bahwa gas bumi telah mengalir dan siap digunakan. #PertaminaDukungIKN https://t.co/qBQ3j1uVE2",Wed Aug 21 05:07:50 +0000 2024,0,0
733,155,[],1767824234414542848,electrizen_ksu,electrizen_kepseribu,1826124027078803668,"Jelang upacara peringatan Hari Kemerdekaan RI ke-79 pada 17 Agustus di Ibu Kota Nusantara (IKN), Pertamina Gas Negara (PGN) memastikan bahwa gas bumi telah mengalir dan siap digunakan. #PertaminaDukungIKN https://t.co/ro5q0iI0I1",Wed Aug 21 05:07:50 +0000 2024,0,0
734,156,[],1767827116132007936,electrizen_jktp,electrizen_jakpus,1826124022444118369,"Jelang upacara peringatan Hari Kemerdekaan RI ke-79 pada 17 Agustus di Ibu Kota Nusantara (IKN), Pertamina Gas Negara (PGN) memastikan bahwa gas bumi telah mengalir dan siap digunakan. #PertaminaDukungIKN https://t.co/3370aGeaD7",Wed Aug 21 05:07:49 +0000 2024,0,0
735,157,[],1767818145560150016,electrizen_jkr,electrizen_jaktim,1826124022435680458,"Jelang upacara peringatan Hari Kemerdekaan RI ke-79 pada 17 Agustus di Ibu Kota Nusantara (IKN), Pertamina Gas Negara (PGN) memastikan bahwa gas bumi telah mengalir dan siap digunakan. #PertaminaDukungIKN https://t.co/nTbn1xZPnh",Wed Aug 21 05:07:49 +0000 2024,0,0
736,158,"[{'display_url': 'silanews.com/nasional/20913…', 'expanded_url': 'https://www.silanews.com/nasional/20913384792/sukseskan-hut-ke-79-ri-di-ibu-kota-nusantara-ikn-tim-proyek-terima-apresiasi-dari-menteri-pupr-dan-direktur-utama-nindya-karya', 'url': 'https://t.co/VpAKs6TVCr', 'indices': [130, 153]}]",15143582,amriltg,Amril Taufik Gobel,1826123375389061486,"Sukseskan HUT Ke-79 RI di Ibu Kota Nusantara (IKN), Tim Proyek Terima Apresiasi dari Menteri PUPR dan Direktur Utama Nindya Karya https://t.co/VpAKs6TVCr",Wed Aug 21 05:05:15 +0000 2024,0,0
737,159,"[{'display_url': 'investigasi88.com/panglima-tni-h…', 'expanded_url': 'https://investigasi88.com/panglima-tni-hadiri-upacara-peringatan-hari-ulang-tahun-ri-ke-79-perdana-di-ibu-kota-nusantara/', 'url': 'https://t.co/j26llv6wz0', 'indices': [98, 121]}]",1693362040281427968,Investigasi888,Investigasi88.com,1826120729999327295,"Panglima TNI Hadiri Upacara Peringatan Hari Ulang Tahun  RI ke-79, Perdana  di Ibu Kota Nusantara https://t.co/j26llv6wz0",Wed Aug 21 04:54:44 +0000 2024,0,0
738,160,"[{'display_url': 'harimbale.id/menteri-invest…', 'expanded_url': 'https://harimbale.id/menteri-investasi-rosan-roeslani-buka-peluang-perubahan-aturan-investasi-di-ibu-kota-nusantara-ikn-kalimantan-timur', 'url': 'https://t.co/uIS7a7CPyM', 'indices': [173, 196]}]",496814772,TiyarmanGulo,"Tiyarman Gulo,SH🏎️",1826120320517906902,"Menteri Investasi Rosan Roeslani Buka Peluang Perubahan Aturan Investasi di Ibu Kota Nusantara (IKN) Kalimantan Timur
-
Tag:
Arhan Andre Rosiade Fuji Satria #KawalPutusanMK
https://t.co/uIS7a7CPyM",Wed Aug 21 04:53:06 +0000 2024,1,1
739,161,[],1086875203995459584,kantahkabpasbar,KantahKabPasamanBarat,1826116357316030611,"""Reposted from @kem_atrbpn Halo #SobATRBPN, Pemerintah telah mempersiapkan Nusantara tidak hanya membangun Ibu Kota Baru namun juga membangun Kota Hutan yang Ramah Lingkungan, Pintar dan modern. https://t.co/WlCpmqbb9x",Wed Aug 21 04:37:21 +0000 2024,0,0
740,162,"[{'display_url': 'dlvr.it/TC9ZtL', 'expanded_url': 'http://dlvr.it/TC9ZtL', 'url': 'https://t.co/Hkx2WVQE2a', 'indices': [118, 141]}]",23343960,kompascom,Kompas.com,1826114654449332269,Menteri PUPR Basuki Hadimuljono mengklaim hidup di Ibu Kota Nusantara (IKN) bisa memperpanjang usia minimal 10 tahun. https://t.co/Hkx2WVQE2a,Wed Aug 21 04:30:35 +0000 2024,0,2
741,163,[],59993186,TokoAgama,Toko Agama ,1826111988050833825,"PosIND terus mendukung perhelatan akbar nasional. Dalam rangka  memeriahkan peringatan Hari Ulang Tahun ke-79 Kemerdekaan Republik  Indonesia di Ibu Kota Nusantara (IKN), PosIND sukses mengirimkan lebih dari 21.000 tanaman hias.
#PosIndonesia #PosIND @PosIndonesia https://t.co/tzPBdIkF6C",Wed Aug 21 04:20:00 +0000 2024,0,0
742,164,"[{'display_url': 'kaltim.idntimes.com/business/econo…', 'expanded_url': 'https://kaltim.idntimes.com/business/economy/sri-wibisono/dosen-unmul-perekonomian-kaltim-terdongkrak-pembangunan-ikn?utm_source=twitter&utm_medium=twitter&utm_campaign=twitter', 'url': 'https://t.co/NZVZkzh3pC', 'indices': [147, 170]}]",1318854352069554177,IDNTimesKaltim,IDN Times Kaltim,1826111557526491143,"Pembangunan Ibu Kota Nusantara (IKN) terbukti mampu meningkatkan perekonomian di wilayah sekitarnya, termasuk Kalimantan Timur.

#IDNTimesKaltim 

https://t.co/NZVZkzh3pC https://t.co/szXTQ8hMAZ",Wed Aug 21 04:18:17 +0000 2024,1,1
743,165,[],1446016473911087106,NanaLesham,Nana Lesham,1826111196518559789,"PosIND juga bersinergi dengan PT Bina Karya (Persero) guna mendukung penyiapan, pembangunan, pemindahan dan penyelenggaraan wilayah Ibu Kota Nusantara, khususnya terkait pengangkutan dokumen &amp; perlengkapan kantor milik Kementerian &amp; Lembaga

#PosIndonesia #PosIND @PosIndonesia https://t.co/wDFnsnYGBU",Wed Aug 21 04:16:51 +0000 2024,0,0
744,166,[],1446016473911087106,NanaLesham,Nana Lesham,1826110387575767096,"Pengiriman logistik dan tanaman hias untuk upacara Peringatan Kemerdekaan RI ke-79 di IKN merupakan bentuk dukungan nyata PosIND terhadap pembangunan Ibu Kota Nusantara.

#PosIndonesia #PosIND @PosIndonesia https://t.co/64k5injZmc",Wed Aug 21 04:13:38 +0000 2024,0,0
745,167,[],1214218873651650561,Chintya___99,Chintya,1826109777405161851,"#PosIND juga bersinergi dengan PT Bina Karya (Persero) selaku Badan Usaha Otorita Ibu Kota Nusantara (IKN) guna mendukung penyiapan, pembangunan, pemindahan dan penyelenggaraan wilayah Ibu Kota Nusantara. 

#PosIndonesia
@PosIndonesia https://t.co/wucGgRly2J",Wed Aug 21 04:11:13 +0000 2024,0,0
746,168,[],1446016473911087106,NanaLesham,Nana Lesham,1826109754177143021,"PosIND terus mendukung perhelatan akbar nasional. Dalam rangka memeriahkan peringatan Hari Ulang Tahun ke-79 Kemerdekaan Republik Indonesia di Ibu Kota Nusantara (IKN), PosIND sukses mengirimkan lebih dari 21.000 tanaman hias

#PosIndonesia #PosIND @PosIndonesia https://t.co/w4rubLSsdU",Wed Aug 21 04:11:07 +0000 2024,0,0
747,169,[],1214218873651650561,Chintya___99,Chintya,1826108343322292586,"Otorita Ibu Kota Nusantara bekerja sama dengan #PosIndonesia demi logistik terintegrasi menuju Indonesia Maju.

1PT. Bina Karya selaku Badan Usaha Otorita IKN menggandeng @PosIndonesia  untuk mendukung layanan logistik terintegrasi dari hli ke hilir di kawasan IKN.

#PosIND https://t.co/Y4dW2AxF7F",Wed Aug 21 04:05:31 +0000 2024,0,0
748,170,[],1071810662,elgringoitalia,nicolas torres,1826107817952161830,@abangbelneg Pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur Indonesia #IKNNusantara,Wed Aug 21 04:03:25 +0000 2024,0,0
749,171,[],893922978,Eduarda07194870,Eduarda Souza,1826107243693330495,@abangbelneg Pembangunan Ibu Kota Nusantara diharapkan dapat dilakukan dengan memperhat,Wed Aug 21 04:01:08 +0000 2024,0,0
750,172,[],1751854584279261184,TTitanimana,tita titanimana,1826107207202779337,@abangbelneg Pemindahan Ibu Kota Nusantara akan membawa dampak positif bagi lingkungan #IbuKotaNegara,Wed Aug 21 04:01:00 +0000 2024,0,0
751,173,[],2999489478,KantahKabBT,Kantah Kab. Bengkulu Tengah,1826106527977259167,"Upacara Peringatan Hari Ulang Tahun (HUT) ke-79 Republik Indonesia yang mengusung tema “Indonesia Maju, Nusantara Baru”, berlangsung secara hybrid di Istana Negara, Ibu Kota Nusantara (IKN) dan Istana Merdeka, Jakarta pada Sabtu (17/08/2024). https://t.co/Bq25uLE1Nz",Wed Aug 21 03:58:18 +0000 2024,0,0
752,174,[],1214218873651650561,Chintya___99,Chintya,1826106365267583100,"Pengiriman logistik dan tanaman hias untuk upacara Peringatan Kemerdekaan RI ke-79 di IKN merupakan bentuk dukungan nyata #PosIND terhadap pembangunan Ibu Kota Nusantara.

@PosIndonesia 
#PosIndonesia https://t.co/PYtdC6N4pt",Wed Aug 21 03:57:39 +0000 2024,0,0
753,175,[],2999489478,KantahKabBT,Kantah Kab. Bengkulu Tengah,1826105935473029355,"Upacara Peringatan Hari Ulang Tahun (HUT) ke-79 Republik Indonesia yang mengusung tema “Indonesia Maju, Nusantara Baru”, berlangsung secara hybrid di Istana Negara, Ibu Kota Nusantara (IKN) dan Istana Merdeka, Jakarta pada Sabtu (17/08/2024). https://t.co/EaqEd13GCd",Wed Aug 21 03:55:57 +0000 2024,0,0
754,176,"[{'display_url': 'jabar.idntimes.com/news/jabar/yog…', 'expanded_url': 'https://jabar.idntimes.com/news/jabar/yogi-pasha/rumah-sakit-hermina-nusantara-hadir-di-ibu-kota-nusantara?utm_source=twitter&utm_medium=twitter&utm_campaign=dlvr.it', 'url': 'https://t.co/dUMIjq4VU4', 'indices': [58, 81]}]",1318853792893300737,IDNTimesJabar,IDN Times Jabar,1826105720351187265,Rumah Sakit Hermina Nusantara Hadir di Ibu Kota Nusantara https://t.co/dUMIjq4VU4,Wed Aug 21 03:55:05 +0000 2024,1,0
755,177,[],1681948940722376710,endaw_gayam4,Endaw Gayam,1826104748040499678,Pemindahan Ibu Kota Nusantara akan meningkatkan kesempatan kerja di daerah sekitar,Wed Aug 21 03:51:13 +0000 2024,0,0
756,178,[],1681189271443521539,afgan_gino3,Afgan Gino,1826103957678412208,@abangbelneg Pemindahan Ibu Kota Nusantara menjadi salah satu prioritas utama pemerintahan Jokowi untuk memberikan kemajuan bagi seluruh daerah di Indonesia,Wed Aug 21 03:48:05 +0000 2024,0,0
757,179,[],2906614093,kantahkotjaksel,Kantah Kota Jakarta Selatan,1826103441997050281,"Indonesia di Ibu Kota Nusantara (IKN).  ""Insyaallah malam ini kita akan mengikuti upacara renungan suci dan besok pagi tentunya momentum yang bersejarah, pertama kalinya memperingati Upacara Kemerdekaan 17 Agustus di IKN, di ibu kota negara yang baru,""",Wed Aug 21 03:46:02 +0000 2024,0,0
758,180,[],1616374574408675334,tisnawardan1626,🌾tisnaajengwardani🌴,1826103364830245011,"Kerja keras #PosIND sebagai komitmen dalam  mendukung pembangunan Ibu Kota Nusantara ( IKN ).
Di mana telah berhasil dengan baik saat pengiriman logistik dan tanaman hias.
#PosIndonesia @PosIndonesia https://t.co/ORPB2Ncqh4",Wed Aug 21 03:45:44 +0000 2024,0,0
759,181,"[{'display_url': 'suaraindonews.com/pln-sukses-duk…', 'expanded_url': 'https://suaraindonews.com/pln-sukses-dukung-peringatan-hut-ke-79-ri-di-ibu-kota-nusantara-dengan-infrastruktur-listrik-ramah-lingkungan/', 'url': 'https://t.co/nHkGNuWiGt', 'indices': [110, 133]}]",887616625175707649,suaraindonews_,suaraindonews.com,1826102118455062704,PLN Sukses Dukung Peringatan HUT ke-79 RI di Ibu Kota Nusantara dengan Infrastruktur Listrik Ramah Lingkungan https://t.co/nHkGNuWiGt https://t.co/WX7X0ys4Zc,Wed Aug 21 03:40:47 +0000 2024,0,0
760,182,[],1616374574408675334,tisnawardan1626,🌾tisnaajengwardani🌴,1826102063920722360,"Ada lebih dari 21.000 tanaman hias, dengan berat total lebih dari 10 ton berasal dari Bogor.
Telah berhasil dikirim ke Ibu Kota Nusantara ( IKN ) dengan baik oleh #PosIND
#PosIndonesia @PosIndonesia https://t.co/0ylx5bVok3",Wed Aug 21 03:40:34 +0000 2024,0,0
761,183,[],1681559613924347904,aldi_irham99,Aldi Irham,1826102060925989110,"@abangbelneg Seiring dengan rencana pembangunan Ibu Kota Nusantara, akan ada pembangunan infrastruktur dan fasilitas yang diperlukan di daerah-daerah terpencil dan kurang berkembang",Wed Aug 21 03:40:33 +0000 2024,0,0
762,184,"[{'display_url': 'borneostreet.id/nasional/91013…', 'expanded_url': 'https://www.borneostreet.id/nasional/91013384028/ikn-wajib-mobil-listrik-naik-mobil-bensin-bakal-di-stop-di-perbatasan', 'url': 'https://t.co/yHLGE2Pa2K', 'indices': [138, 161]}]",1305152759625166848,BorneoStreet,Borneo Street ID,1826101131329810621,"Kurator Pembangunan Ibu Kota Nusantara (IKN) Ridwan Kamil kembali menegaskan, hanya mobil listrik yang boleh masuk dan beroperasi di IKN.
https://t.co/yHLGE2Pa2K",Wed Aug 21 03:36:51 +0000 2024,0,1
763,185,[],1681220678891241474,minah_annur,Minah Annur,1826100096456642645,@abangbelneg Pemindahan Ibu Kota Nusantara: Peluang Besar untuk Pengembangan Daya Saing Ekonomi Indonesia,Wed Aug 21 03:32:44 +0000 2024,0,0
764,186,[],2906614093,kantahkotjaksel,Kantah Kota Jakarta Selatan,1826099265325904184,"Halo #SobATRBPN, Menteri ATR/Kepala BPN, Agus Harimurti Yudhoyono (AHY) dan Wakil Menteri ATR/Wakil Kepala BPN, Raja Juli Antoni menghadiri Upacara Detik-detik Proklamasi sekaligus Pengibaran Bendera dalam rangka HUT ke-79 Republik Indonesia di Ibu Kota Nusantara (IKN). https://t.co/joe4EZrXu1",Wed Aug 21 03:29:26 +0000 2024,0,0
765,187,[],1640623721043095559,electrizen_yyk,electrizen_yyk,1826098912710553960,"Electrizen, PLN sukses menghadirkan pasokan listrik yang andal, hijau dan tanpa kedip sepanjang gelaran Upacara Hari Ulang Tahun ke-79 Kemerdekaan Republik Indonesia di Ibu Kota Nusantara. #PLNSiagaHUTRIIKN https://t.co/qKALrgNVni",Wed Aug 21 03:28:02 +0000 2024,0,0
766,188,[],1640623721043095559,electrizen_yyk,electrizen_yyk,1826098595969265681,"Jelang upacara peringatan Hari Kemerdekaan RI ke-79 pada 17 Agustus di Ibu Kota Nusantara (IKN), Pertamina Gas Negara (PGN) memastikan bahwa gas bumi telah mengalir dan siap digunakan. #PertaminaDukungIKN https://t.co/OU4ROAM2PM",Wed Aug 21 03:26:47 +0000 2024,0,0
767,189,"[{'display_url': 'PropertyandTheCity.com', 'expanded_url': 'http://PropertyandTheCity.com', 'url': 'https://t.co/7Q8MyiJSI9', 'indices': [70, 93]}, {'display_url': 'buff.ly/4dOYNF1', 'expanded_url': 'https://buff.ly/4dOYNF1', 'url': 'https://t.co/QiF7QGZMW9', 'indices': [219, 242]}]",1898190098,propertyandcity,PropertyAndTheCity,1826097651139465418,"Lingkungan Asri IKN Diklaim Bisa Perpanjang Usia hingga Satu Dekade 
 https://t.co/7Q8MyiJSI9, Jakarta – Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) sekaligus Plt Ketua Otorita Ibu Kota Nusantara (OIKN), Basuki 
https://t.co/QiF7QGZMW9 https://t.co/ycNERNR5mw",Wed Aug 21 03:23:01 +0000 2024,0,0
768,190,[],1815605558759874560,rahmat_hdyt34,Rahmat Hidayat,1826097495145128361,@abangbelneg Ibu Kota Nusantara akan menjadi pusat pendidikan dan budaya Indonesia yang lebih maju,Wed Aug 21 03:22:24 +0000 2024,0,0
769,191,[],1815251216827555840,hesti_utamii,Hesti Utami,1826097177434927374,@abangbelneg Masyarakat Dayak Siap Sambut Ibu Kota Nusantara dengan sukacita,Wed Aug 21 03:21:09 +0000 2024,0,0
770,192,[],1640623721043095559,electrizen_yyk,electrizen_yyk,1826096412708250089,"Electrizen, Direktur Utama PLN, Darmawan Prasodjo memastikan langsung keandalan listrik jelang HUT ke-79 RI di Ibu Kota Nusantara. Jumat, (16/08). #PLNSiagaHUTRIIKN #PLNSukseskanUpacaraIKN #IKN100persenEnergiBersih https://t.co/UqFdHuGUlE",Wed Aug 21 03:18:06 +0000 2024,0,0
771,193,[],1187174688612474881,DivaCatrii,DivaCatrii,1826095760204841419,"PosIND juga bersinergi dengan PT Bina Karya (Persero) guna mendukung penyiapan, pembangunan, pemindahan dan penyelenggaraan wilayah Ibu Kota Nusantara.
#PosIND
#PosIndonesia
@PosIndonesia https://t.co/KEgYMgtIA9",Wed Aug 21 03:15:31 +0000 2024,0,0
772,194,[],1681568803833155584,emih_calici77,Emih Calici,1826095077447577799,@abangbelneg dampak pembangunan Ibu Kota Nusantara akan meningkatkan investasi,Wed Aug 21 03:12:48 +0000 2024,0,0
773,195,[],940104805036343296,igiT_0403,Mike,1826093853625254040,Keberhasilan @PosIndonesia ini merupakan bentuk dukungan nyata #PosIND terhadap pembangunan Ibu Kota Nusantara. #PosIndonesia https://t.co/uj2jW9VezA,Wed Aug 21 03:07:56 +0000 2024,0,0
774,196,"[{'display_url': 'pikiran-rakyat.com/otomotif/pr-01…', 'expanded_url': 'https://www.pikiran-rakyat.com/otomotif/pr-018468015/ngeyel-naik-mobil-bensin-di-ikn-siap-siap-disetop-di-perbatasan-kota', 'url': 'https://t.co/j9prvreAKG', 'indices': [860, 883]}]",58880688,pikiran_rakyat,Pikiran Rakyat,1826092337208111419,"Pemerintah Ibu Kota Nusantara (IKN) akan memberlakukan Tindakan tegas bagi pendatang atau masyarakat yang menggunakan mobil bensin. Kendaraan akan langsung distop di perbatasan. 

Hal tersebut diungkapkan oleh Kurator Pembangunan IKN, Ridwan Kamil. Pria yang akrab disapa RK ini https://t.co/DvqdvSlFFf",Wed Aug 21 03:01:55 +0000 2024,0,0
775,197,[],1560517985701208064,CabangKarawang,BUMN_KOTAKARAWANG_TERAMPIL,1826092311773852040,"Pelindo melalui subholding non-petikemasnya, Pelindo Multi Terminal, mengawal kelancaran logistik jelang HUT Ke-79 Republik Indonesia di Ibu Kota Nusantara, Kalimantan Timur. 

Seperti apa kisahnya? Cek konten diatas ya… https://t.co/QdvoE3rsxo",Wed Aug 21 03:01:48 +0000 2024,0,0
776,198,[],1242723432074063872,plnup3sofifi,PLN UP3 SOFIFI,1826092051924205811,"Electrizen, Tak hanya sukses kawal keandalan listrik pada rangkaian upacara peringatan HUT ke-79 RI di Ibu Kota Nusantara, #PLNUntukIndonesia #AcceleratingRenewableEnergy #KinerjaPLNHattrick #PVRooftopPLNMobile #MarketplacePLNMobile https://t.co/Odid8gyJhK",Wed Aug 21 03:00:46 +0000 2024,0,0
777,199,[],1560517985701208064,CabangKarawang,BUMN_KOTAKARAWANG_TERAMPIL,1826091968260460646,"Tinggal menghitung hari ini untuk pelaksanaan Upacara HUT ke-79 RI di Ibu Kota Nusantara. Nahh karena sebentar lagi akan ada pelaksanaan upacara di IKN, - https://t.co/ZAiUu7Tqf0",Wed Aug 21 03:00:27 +0000 2024,0,0
778,200,[],1239701676988063744,sofifiterang,Moch Asrul,1826091318663327852,"Electrizen, Tak hanya sukses kawal keandalan listrik pada rangkaian upacara peringatan HUT ke-79 RI di Ibu Kota Nusantara, #AcceleratingRenewableEnergy #KinerjaPLNHattrick #PVRooftopPLNMobile #MarketplacePLNMobile https://t.co/CJUdEVATVh",Wed Aug 21 02:57:52 +0000 2024,0,0
779,201,[],1627871147516903424,jtzen_Smg_Jago,jtzen_semarang_jago,1826088096494137482,"Halo Sobat BUMN, 

Tinggal menghitung hari ini untuk pelaksanaan Upacara HUT ke-79 RI di Ibu Kota Nusantara. Nahh karena sebentar lagi akan ada pelaksanaan upacara di IKN,",Wed Aug 21 02:45:03 +0000 2024,0,0
780,202,[],128641833,my_ways08,MW2,1826087843116306732,"Guna mendukung penyiapan, pembangunan, pemindahan dan penyelenggaraan wilayah Ibu Kota Nusantara, @PosIndonesia juga bersinergi dengan PT Bina Karya (Persero)
#PosIND
#PosIndonesia https://t.co/0rGOilw1Cs",Wed Aug 21 02:44:03 +0000 2024,0,0
781,203,[],1634034085571198977,naunami2023,naura naomi,1826087215769989443,"Electrizen, PLN sukses menghadirkan pasokan listrik yang andal, hijau dan tanpa kedip sepanjang gelaran Upacara Hari Ulang Tahun ke-79 Kemerdekaan Republik Indonesia di Ibu Kota Nusantara.

Direktur Utama PLN Darmawan Prasodjo terjun langsung memimpin 450 personel PLN yang https://t.co/YxdBT9B2kE",Wed Aug 21 02:41:33 +0000 2024,0,0
782,204,[],1413438936425242624,GrizelleJovank4,J-Grizelle,1826085902852174060,"Prabowo Bertekad Untuk Melanjutkan IKN
-
#Indonesia #IndonesiaMaju #IKN #IbuKotaNusantara #Kalimantan #KalimantanTimur #PapuaBarat #PapuaBaratDaya https://t.co/tnxn4mJRmg",Wed Aug 21 02:36:20 +0000 2024,0,0
783,205,[],128641833,my_ways08,MW2,1826084952368361494,"Pengiriman logistik dan tanaman hias untuk upacara Peringatan Kemerdekaan RI ke-79 di IKN merupakan bentuk dukungan nyata @PosIndonesia terhadap pembangunan Ibu Kota Nusantara.
#PosIND
#PosIndonesia https://t.co/5BiRANVgfO",Wed Aug 21 02:32:34 +0000 2024,0,0
784,206,[],1411905276509253637,F4h7eza,Reza🇲🇨,1826084197775323552,"Dukung terus komitmen @PosIndonesia dalam pembangunan Ibu Kota Nusantara 🇲🇨

#PosIndonesia #PosIND https://t.co/pSbyCIMnk7",Wed Aug 21 02:29:34 +0000 2024,0,0
785,207,[],1560517985701208064,CabangKarawang,BUMN_KOTAKARAWANG_TERAMPIL,1826082649204461726,"Electrizen, PLN menyiagakan 18 unit Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) untuk mendukung penggunaan kendaraan listrik pada peringatan HUT ke-79 Republik Indonesia di Ibu Kota Negara (IKN) Nusantara. https://t.co/kiFMWUjbe1",Wed Aug 21 02:23:25 +0000 2024,0,0
786,208,[],1769539471354306560,electrizen_blkb,Electrizen Bulukumba,1826081922545758409,"Electrizen, PLN sukses menghadirkan pasokan listrik yang andal, hijau dan tanpa kedip sepanjang gelaran Upacara Hari Ulang Tahun ke-79 Kemerdekaan Republik Indonesia di Ibu Kota Nusantara. #PLNSiagaHUTRIIKN https://t.co/ibLegZDzS3",Wed Aug 21 02:20:31 +0000 2024,0,0
787,209,[],3187159544,pajakbengkulu1,KPP Pratama Bengkulu Satu,1826079767827013644,"Menyalaa Indonesiaku…❤️‍🔥❤️‍🔥
Kibarkan Sang Saka Merah Putih dengan gagah…🇲🇨

Mari rayakan hari kemerdekaan dengan sukacita…
Semangat melangkah maju bersama, 
BERSATU menyambut cita-cita INDONESIA MAJU...!

Ibu Kota Nusantara – Kalimantan Timur, 17 Agustus 2024",Wed Aug 21 02:11:58 +0000 2024,0,0
